times, avg_rtrain, std_train, avg_test, std_test,
12, 12.500000, 0.500000, -1.000000, 0.000000
28, 19.000000, 3.000000, 16.500000, 4.100000
42, 14.000000, 0.000000, -1.000000, 0.000000
52, 38.500000, 28.500000, 16.800000, 3.400000
76, 30.000000, 6.000000, -1.000000, 0.000000
102, 27.000000, 1.000000, 17.400000, 3.000000
154, 50.000000, 2.000000, -1.000000, 0.000000
186, 49.000000, 17.000000, 11.300000, 2.700000
230, 29.500000, 14.500000, -1.000000, 0.000000
251, 22.500000, 1.500000, 11.300000, 1.500000
280, 25.000000, 4.000000, -1.000000, 0.000000
298, 15.500000, 2.500000, 9.500000, 0.300000
331, 23.000000, 10.000000, -1.000000, 0.000000
347, 14.500000, 1.500000, 9.600000, 0.400000
360, 11.500000, 1.500000, -1.000000, 0.000000
376, 16.000000, 0.000000, 9.600000, 0.600000
415, 25.000000, 14.000000, -1.000000, 0.000000
436, 16.000000, 5.000000, 25.400000, 13.600000
484, 35.500000, 12.500000, -1.000000, 0.000000
533, 124.500000, 75.500000, 96.600000, 4.600000
733, 158.000000, 42.000000, -1.000000, 0.000000
933, 151.000000, 49.000000, 146.600000, 53.400000
1133, 189.000000, 11.000000, -1.000000, 0.000000
1333, 145.000000, 55.000000, 144.800000, 55.200000
1533, 151.500000, 48.500000, -1.000000, 0.000000
1733, 152.000000, 48.000000, 137.400000, 40.800000
1887, 144.000000, 10.000000, -1.000000, 0.000000
1988, 115.500000, 14.500000, 96.100000, 5.900000
2086, 95.500000, 2.500000, -1.000000, 0.000000
2214, 120.000000, 8.000000, 122.300000, 25.300000
2414, 200.000000, 0.000000, -1.000000, 0.000000
2577, 181.500000, 18.500000, 197.800000, 2.200000
2714, 168.500000, 31.500000, -1.000000, 0.000000
2887, 181.500000, 8.500000, 169.200000, 17.200000
3046, 161.000000, 2.000000, -1.000000, 0.000000
3246, 200.000000, 0.000000, 194.700000, 5.300000
3446, 181.000000, 19.000000, -1.000000, 0.000000
3646, 191.000000, 9.000000, 177.100000, 22.900000
3846, 168.500000, 31.500000, -1.000000, 0.000000
4046, 179.000000, 21.000000, 179.900000, 20.100000
4246, 178.500000, 21.500000, -1.000000, 0.000000
4446, 192.000000, 8.000000, 200.000000, 0.000000
4646, 200.000000, 0.000000, -1.000000, 0.000000
4846, 200.000000, 0.000000, 195.600000, 4.400000
5046, 200.000000, 0.000000, -1.000000, 0.000000
5246, 142.500000, 57.500000, 186.900000, 13.100000
5446, 175.000000, 25.000000, -1.000000, 0.000000
5646, 176.500000, 23.500000, 179.400000, 20.600000
5846, 200.000000, 0.000000, -1.000000, 0.000000
6046, 166.500000, 33.500000, 192.100000, 7.100000
6246, 189.500000, 10.500000, -1.000000, 0.000000
6427, 190.500000, 9.500000, 175.100000, 24.900000
6627, 175.500000, 24.500000, -1.000000, 0.000000
6827, 179.500000, 20.500000, 179.600000, 20.400000
7027, 179.000000, 21.000000, -1.000000, 0.000000
7227, 189.000000, 11.000000, 197.100000, 2.900000
7427, 200.000000, 0.000000, -1.000000, 0.000000
7627, 200.000000, 0.000000, 194.700000, 5.300000
7827, 200.000000, 0.000000, -1.000000, 0.000000
8027, 200.000000, 0.000000, 200.000000, 0.000000
8227, 200.000000, 0.000000, -1.000000, 0.000000
8427, 200.000000, 0.000000, 191.200000, 8.800000
8627, 185.500000, 14.500000, -1.000000, 0.000000
8827, 200.000000, 0.000000, 199.300000, 0.700000
9027, 200.000000, 0.000000, -1.000000, 0.000000
9227, 179.000000, 21.000000, 160.200000, 39.800000
9427, 157.500000, 42.500000, -1.000000, 0.000000
9627, 168.500000, 31.500000, 188.400000, 11.600000
9827, 172.500000, 27.500000, -1.000000, 0.000000
10027, 189.000000, 11.000000, 176.000000, 24.000000
10227, 169.500000, 30.500000, -1.000000, 0.000000
10427, 200.000000, 0.000000, 200.000000, 0.000000
10627, 200.000000, 0.000000, -1.000000, 0.000000
10827, 200.000000, 0.000000, 146.800000, 53.200000
11027, 200.000000, 0.000000, -1.000000, 0.000000
11227, 200.000000, 0.000000, 159.000000, 41.000000
11427, 171.000000, 29.000000, -1.000000, 0.000000
11627, 200.000000, 0.000000, 200.000000, 0.000000
11827, 200.000000, 0.000000, -1.000000, 0.000000
12027, 200.000000, 0.000000, 150.400000, 24.400000
12227, 188.000000, 12.000000, -1.000000, 0.000000
12427, 200.000000, 0.000000, 147.800000, 52.200000
12627, 200.000000, 0.000000, -1.000000, 0.000000
12827, 200.000000, 0.000000, 200.000000, 0.000000
13027, 200.000000, 0.000000, -1.000000, 0.000000
13227, 200.000000, 0.000000, 200.000000, 0.000000
13427, 200.000000, 0.000000, -1.000000, 0.000000
13627, 188.000000, 12.000000, 178.200000, 21.800000
13827, 200.000000, 0.000000, -1.000000, 0.000000
14027, 200.000000, 0.000000, 200.000000, 0.000000
14227, 200.000000, 0.000000, -1.000000, 0.000000
14427, 200.000000, 0.000000, 200.000000, 0.000000
14627, 200.000000, 0.000000, -1.000000, 0.000000
14754, 110.000000, 17.000000, 146.900000, 53.100000
14864, 155.000000, 45.000000, -1.000000, 0.000000
15053, 194.500000, 5.500000, 128.500000, 53.900000
15253, 200.000000, 0.000000, -1.000000, 0.000000
15419, 183.000000, 17.000000, 198.700000, 1.300000
15612, 196.500000, 3.500000, -1.000000, 0.000000
15716, 152.000000, 48.000000, 105.400000, 2.600000
15816, 106.000000, 6.000000, -1.000000, 0.000000
16016, 198.000000, 2.000000, 175.600000, 24.400000
16216, 200.000000, 0.000000, -1.000000, 0.000000
16319, 112.000000, 9.000000, 99.900000, 9.900000
16430, 109.500000, 1.500000, -1.000000, 0.000000
16537, 109.500000, 2.500000, 104.400000, 13.600000
16737, 158.500000, 41.500000, -1.000000, 0.000000
16847, 121.000000, 11.000000, 122.300000, 11.700000
17047, 160.500000, 39.500000, -1.000000, 0.000000
17157, 109.000000, 1.000000, 125.700000, 12.100000
17286, 122.500000, 6.500000, -1.000000, 0.000000
17486, 157.500000, 42.500000, 104.800000, 6.400000
17686, 160.000000, 40.000000, -1.000000, 0.000000
17800, 110.000000, 4.000000, 154.700000, 45.300000
18000, 153.500000, 46.500000, -1.000000, 0.000000
18200, 156.000000, 44.000000, 113.900000, 5.500000
18400, 161.000000, 39.000000, -1.000000, 0.000000
18600, 161.500000, 38.500000, 160.200000, 39.800000
18800, 158.500000, 41.500000, -1.000000, 0.000000
19000, 165.500000, 34.500000, 169.300000, 30.700000
19200, 160.000000, 40.000000, -1.000000, 0.000000
19400, 170.000000, 30.000000, 163.100000, 36.900000
19600, 164.500000, 35.500000, -1.000000, 0.000000
19800, 168.500000, 31.500000, 169.900000, 30.100000
20000, 170.500000, 29.500000, -1.000000, 0.000000
20200, 168.000000, 32.000000, 173.900000, 26.100000
20400, 180.000000, 20.000000, -1.000000, 0.000000
20600, 200.000000, 0.000000, 187.400000, 12.600000
20800, 200.000000, 0.000000, -1.000000, 0.000000
21000, 200.000000, 0.000000, 200.000000, 0.000000
21200, 178.500000, 21.500000, -1.000000, 0.000000
21400, 200.000000, 0.000000, 200.000000, 0.000000
21600, 200.000000, 0.000000, -1.000000, 0.000000
21800, 200.000000, 0.000000, 200.000000, 0.000000
22000, 200.000000, 0.000000, -1.000000, 0.000000
22200, 200.000000, 0.000000, 200.000000, 0.000000
22400, 200.000000, 0.000000, -1.000000, 0.000000
22600, 199.500000, 0.500000, 184.300000, 15.700000
22800, 200.000000, 0.000000, -1.000000, 0.000000
23000, 200.000000, 0.000000, 184.500000, 15.500000
23200, 200.000000, 0.000000, -1.000000, 0.000000
23400, 200.000000, 0.000000, 200.000000, 0.000000
23600, 200.000000, 0.000000, -1.000000, 0.000000
23800, 200.000000, 0.000000, 196.900000, 3.100000
24000, 200.000000, 0.000000, -1.000000, 0.000000
24200, 200.000000, 0.000000, 200.000000, 0.000000
24400, 200.000000, 0.000000, -1.000000, 0.000000
24600, 200.000000, 0.000000, 198.800000, 1.200000
24800, 200.000000, 0.000000, -1.000000, 0.000000
25000, 200.000000, 0.000000, 200.000000, 0.000000
25200, 200.000000, 0.000000, -1.000000, 0.000000
25400, 200.000000, 0.000000, 200.000000, 0.000000
25600, 200.000000, 0.000000, -1.000000, 0.000000
25800, 200.000000, 0.000000, 200.000000, 0.000000
26000, 180.500000, 19.500000, -1.000000, 0.000000
26200, 200.000000, 0.000000, 200.000000, 0.000000
26400, 200.000000, 0.000000, -1.000000, 0.000000
26600, 198.500000, 1.500000, 200.000000, 0.000000
26800, 200.000000, 0.000000, -1.000000, 0.000000
27000, 200.000000, 0.000000, 200.000000, 0.000000
27200, 200.000000, 0.000000, -1.000000, 0.000000
27400, 200.000000, 0.000000, 200.000000, 0.000000
27600, 200.000000, 0.000000, -1.000000, 0.000000
27800, 200.000000, 0.000000, 200.000000, 0.000000
28000, 200.000000, 0.000000, -1.000000, 0.000000
28200, 200.000000, 0.000000, 200.000000, 0.000000
28400, 200.000000, 0.000000, -1.000000, 0.000000
28600, 200.000000, 0.000000, 200.000000, 0.000000
28800, 200.000000, 0.000000, -1.000000, 0.000000
29000, 200.000000, 0.000000, 200.000000, 0.000000
29200, 200.000000, 0.000000, -1.000000, 0.000000
29400, 200.000000, 0.000000, 200.000000, 0.000000
29600, 200.000000, 0.000000, -1.000000, 0.000000
29800, 187.500000, 12.500000, 192.000000, 8.000000
30000, 200.000000, 0.000000, -1.000000, 0.000000
30200, 200.000000, 0.000000, 200.000000, 0.000000
30400, 200.000000, 0.000000, -1.000000, 0.000000
30600, 199.000000, 1.000000, 141.500000, 58.500000
30800, 175.500000, 24.500000, -1.000000, 0.000000
31000, 188.000000, 12.000000, 200.000000, 0.000000
31200, 200.000000, 0.000000, -1.000000, 0.000000
31400, 200.000000, 0.000000, 200.000000, 0.000000
31509, 154.500000, 45.500000, -1.000000, 0.000000
31709, 200.000000, 0.000000, 199.600000, 0.400000
31909, 200.000000, 0.000000, -1.000000, 0.000000
32109, 200.000000, 0.000000, 200.000000, 0.000000
32309, 200.000000, 0.000000, -1.000000, 0.000000
32509, 200.000000, 0.000000, 200.000000, 0.000000
32709, 200.000000, 0.000000, -1.000000, 0.000000
32909, 200.000000, 0.000000, 194.000000, 6.000000
33109, 200.000000, 0.000000, -1.000000, 0.000000
33309, 200.000000, 0.000000, 200.000000, 0.000000
33509, 200.000000, 0.000000, -1.000000, 0.000000
33709, 200.000000, 0.000000, 200.000000, 0.000000
33909, 200.000000, 0.000000, -1.000000, 0.000000
34109, 200.000000, 0.000000, 196.000000, 4.000000
34309, 200.000000, 0.000000, -1.000000, 0.000000
34509, 200.000000, 0.000000, 200.000000, 0.000000
34709, 200.000000, 0.000000, -1.000000, 0.000000
34909, 200.000000, 0.000000, 200.000000, 0.000000
35109, 200.000000, 0.000000, -1.000000, 0.000000
35309, 200.000000, 0.000000, 200.000000, 0.000000
35509, 200.000000, 0.000000, -1.000000, 0.000000
35709, 200.000000, 0.000000, 200.000000, 0.000000
35909, 200.000000, 0.000000, -1.000000, 0.000000
36109, 200.000000, 0.000000, 184.500000, 15.500000
36309, 200.000000, 0.000000, -1.000000, 0.000000
36509, 200.000000, 0.000000, 200.000000, 0.000000
36567, 129.000000, 71.000000, -1.000000, 0.000000
36767, 200.000000, 0.000000, 200.000000, 0.000000
36967, 200.000000, 0.000000, -1.000000, 0.000000
37167, 200.000000, 0.000000, 200.000000, 0.000000
37367, 200.000000, 0.000000, -1.000000, 0.000000
37567, 200.000000, 0.000000, 191.900000, 8.100000
